,search_id,search_query,ts,cuid,total
917,r4LeN8aH3pmmLChGJJ6p,dazed japan,2020-02-07 08:08:31.000 -0500,312080277,30
918,sJOWS979uXbMlmbY5Jr6,portraits,2020-11-05 11:55:50.000 -0500,447816368,49245
919,nUOtHOikjxhEh3ZtZZuY,red bull,2020-01-08 17:18:54.000 -0500,85881359,63363
920,UI9fS4vlQtCCTOep1kZQ,horror short film,2020-11-05 23:50:14.000 -0500,615032810,10394
921,sd4CdMWtvXkcZjtyMpez,lisa58@schaefer.biz,2019-04-09 11:08:08-04:00,150295021,0
922,UxgNBgEiCxcyz8L2gmCl,antibody,2018-09-18 12:14:01.000 -0400,495434857,1421
923,QJZIkkie3ESrRwPelh4l,4k,2020-02-17 15:35:10.000 -0500,306348714,187424
924,pXp5nLtXaD7HcCIEzbZs,animation,2020-02-28 14:37:32.000 -0500,393914841,266239
925,YJtBJNrkYX8eFuWE76R7,hors piste,2019-11-20 19:07:11.000 -0500,322747480,989
926,gS9J2G8hP84jS4jgWQ9j,david85@jones.com,2019-08-16 23:55:45-04:00,168716751,0
927,Ba8hp8BWg16TuGxe8ipO,showreel,2019-12-18 17:20:07.000 -0500,676366881,429867
928,jxMIgRBxEu9uldSty6dS,world hunger,2019-10-21 10:12:49.000 -0400,456941376,26301
929,Nos641y2NoFHxueuU4uL,070shake,2019-10-18 01:14:51.000 -0400,683355370,5
930,FM2fKQu7tRct1aGW9KmX,enough,2018-09-24 21:12:04.000 -0400,562070983,141983
931,fyRRJB76vTo1mv3ZDfTK,ivan olita,2018-10-09 22:25:51.000 -0400,238379783,160
932,GA6V7JEz2j5skV6rFX6H,road trip,2019-04-14 11:36:55-04:00,213849898,58114
933,3FpDjngUXw0MV9wFV8Pd,documentary,2020-05-24 18:32:26.000 -0400,115364559,63775
934,ogqmYoJQmJHJqctqGyx3,short story,2020-01-13 21:55:57.000 -0500,418545082,89520
935,7LotTLUfe7FlUylgRi0X,lenny kravitz,2018-10-22 10:01:01.000 -0400,559374076,1176
936,aqL3Y9bPd1pXvtD8z7l2,baldessari,2019-11-21 22:05:04.000 -0500,266277485,412
937,WxhUohfe2cYNWDHCZMew,hope,2020-06-30 09:42:11.000 -0400,607822006,524718
938,t8ezflhXnGKf8hq702JU,ytterst på tissen,2019-12-12 10:15:47.000 -0500,436103751,6
939,qzagxlhUXsfK7Hi9OEOw,endtrip,2020-07-30 13:08:42.000 -0400,597710299,8
940,1JVjWjZBvw4GTcXWMnmR,student veteran,2020-03-10 02:42:21.000 -0400,438513151,41383
941,WOUwAhQulsyNoWy0g8fy,charity,2020-03-04 14:35:32.000 -0500,246601036,89973
942,GMkRByobDB6xu052tXBZ,malcolm sutherland,2019-10-25 23:54:49.000 -0400,112037833,130
943,j4hhPzgkgf99gOSTs7JL,music,2019-07-09 06:38:14-04:00,398529330,3470773
944,vfbR6FLU7NmkJ0f803dG,responsible business,2019-11-11 10:19:36.000 -0500,395950956,993
945,YfctiuEIHp8oRsO0lMOz,polaroids,2020-03-03 22:58:58.000 -0500,380969274,3837
946,uSbuoodTng4Dgs9TURuE,gracefull,2020-01-26 17:55:44+08:00,452469367,76
947,WJt4iAOnl44bXiVR2onE,anthony francisco schepperd,2018-09-21 23:21:36.000 -0400,13201963,46
948,oBZkPGefCFh6UffCeVCD,animationdocumentary,2020-02-23 16:44:44-05:00,79267376,19
949,2X62NjHmU58NVf7xGL31,manivald,2020-10-13 08:11:23.000 -0400,90101794,22
950,aVSiJTrbzJN7rqheKkt3,disappearance,2020-02-13 00:49:47.000 -0500,309946265,8980
951,1zjTqAPhiBkqAqr8ppXd,television,2020-02-16 09:39:41.000 -0500,58339467,216818
952,kJuYWtN4R3uReOUHAzdN,cancer,2020-08-09 08:06:06.000 -0400,166713146,32
953,dOod1kExSzAIZfXsKMEf,enough,2019-07-27 07:36:10-04:00,327625713,141618
954,qDI5goxRZR5wN3t6GSqo,the long road to grandmas,2018-10-03 00:28:13.000 -0400,116514640,5
955,WtwxujBWhwdgZ6uIiOMd,party,2020-01-09 12:51:28.000 -0500,227895012,572734
956,66iQoHBZypzZewXaos2y,maine farmland trust,2020-05-02 18:38:56.000 -0400,71721794,55
957,c2ByXByiUEuWUJ9dpTmg,day in the life athlete,2019-10-30 23:36:55.000 -0400,401409276,46681
958,lpO3l7DwkYQzAAQhVAXy,karni saul,2019-12-05 15:56:29.000 -0500,454173337,65
959,wXnAKXmieFWf6mlbQTS2,lisa73@yahoo.com,2020-03-15 19:40:13-04:00,73416032,0
960,AFbINKJU5MyXsqKyKMNd,gridles,2019-09-10 00:54:52-04:00,339983466,1
961,eyhFPAgsJiJcibise8Eh,tokyo,2020-03-17 19:47:41.000 -0400,552734458,73734
962,XNuSgCHi0Z5sGbbozQYz,vimeo on demand,2020-06-04 12:35:40.000 -0400,664978756,5909
963,yjisQG7OnZCy1zurgJFF,body digital,2018-09-27 15:06:30.000 -0400,635548526,6173
964,0H5U88pviJMf4V1pHNGd,motorcycle,2020-10-16 21:53:23.000 -0400,139507631,44002
965,PQ6Z4qLW0wH5q8XJhCJs,green energy,2019-11-27 11:19:59.000 -0500,658100691,84287
966,LktiOjEr8kyoX3SmkWfa,singsog,2020-04-04 16:32:13-04:00,655792141,0
967,P3O6yOC8haYdcx72xfBr,projections over face,2019-11-25 20:42:12.000 -0500,413229080,108876
968,Au7xG3gRbcEZxPs0ugpN,foley,2019-11-08 14:50:04.000 -0500,131648859,21748
969,KCE0Xq5W8eiivNAIXR6n,new york city,2020-02-12 16:15:20.000 -0500,482812336,179895
970,qWZKhDxFXBM9vVTkr3r7,sunlight time lapse,2020-03-24 18:31:58.000 -0400,464392082,7537
971,hD0T8bFuBMo9qyaYlctV,Life,2020-04-22 17:36:33-04:00,403479499,1688960
972,ztxpQC2WRPOPE7u1X1SW,wes anderson,2019-05-11 17:41:08-04:00,479956112,2899
973,3K1wutNFPrC9KGzd5P2K,miami night,2019-12-13 20:44:54.000 -0500,671962149,93962
974,3FQjxHLjV57Z7osJq8sL,documentary,2020-02-28 13:31:51.000 -0500,630162168,482718
975,hIRwtwPuYuSuOqV2HAo9,this is america,2020-06-14 17:47:46.000 -0400,667909847,48287
976,ADNHIfUbiPRjnQO6nogj,short documentary,2019-11-11 19:21:18.000 -0500,674207320,132845
977,GY46WBNj7jPNpi3lbvt4,sing howe yam,2020-04-06 21:08:03.000 -0400,663652180,79
978,TZFn0hhWmKjXTzqi76Hl,https://martin-nichols.com/tags/list/category/privacy.htm,2020-03-02 15:12:37-05:00,345391708,0
979,Id6YpE9oqKTFJzvMvrBZ,soul of,2018-09-11 13:21:40.000 -0400,435141969,76231
980,b1shKCiwk1UXzWLnmfJf,tony anderson,2020-10-07 02:19:47.000 -0400,506181597,4708
981,ISjq2DYfxrJVRgnTh5X5,volvo,2019-07-11 05:09:52-04:00,490149994,18870
982,PRV2HOfuJzPLLGp3UBYB,the revenant,2019-12-19 13:02:52.000 -0500,568916500,1491
983,ecJj4qsRzaTGud12G1NC,nenad bach,2020-05-30 11:39:50.000 -0400,127978051,34
984,QiyONsvqXy0yXpR2RmSK,division reel,2020-01-28 09:13:30.000 -0500,316864443,71682
985,3T2V3OtvI9T52AuBO3u8,nikon,2020-02-26 13:10:00.000 -0500,294862341,94209
986,tvUlEm9kJ7mI5nL7x7Jx,art exhibition teaser,2019-12-05 14:52:44.000 -0500,689923502,46000
987,mzv9niwjgkAHSobhClNm,miami,2020-01-03 21:09:03.000 -0500,607348154,109900
988,jVLEw5OySRWiPRwJRZZ1,iceland vfx,2018-09-24 23:05:09.000 -0400,13131140,81
989,GalHRsp7dbNw88E90qU0,coral time lapse,2020-05-18 07:57:22.000 -0400,365221624,129
990,1kj4gbOF5cMh4WOeeqX4,japan,2020-10-23 12:29:52+06:30,222232174,149689
991,72kcs7PwwplXRTCjzhpU,poetry,2020-06-06 16:18:03.000 -0400,347416227,89700
992,H4RR6AtRAbn2uMIeD5go,acid rain lorn,2020-04-03 22:12:19.000 -0400,681752560,172
993,F5ErbOmf5At2rGdh80Vt,new zealand,2020-01-03 20:44:32.000 -0500,251693480,1994
994,ISNqm1r32amcifqmKqos,doors,2019-10-28 15:03:21.000 -0400,94437403,151219
995,JlOH5eh5N9cgXMTTiqVK,egg,2019-11-21 08:57:14.000 -0500,316864443,44892
996,iI8TxJPBhRed5YyEE8vY,lions in the corner,2020-10-21 01:54:09.000 -0400,170244525,65
997,qX2YlnjEFaxGa00cUmOd,the renter,2020-10-12 15:27:53.000 -0400,424318944,508
998,2CEMX416ihVCVYkiJ8HI,miniature,2020-01-06 17:57:52.000 -0500,187491671,13244
999,f2Znb3pohBuQyXNxAwFz,vw beetle,2018-09-17 13:24:34.000 -0400,201420574,910
1000,kBptACPNApzg1JhtrVer,paint,2019-11-20 08:59:32.000 -0500,183908544,144239
1001,Z3Ff58k1W16yUw1NDN0g,martin luther king,2020-01-08 17:41:35.000 -0500,564321875,14390
1002,0IeBm2znkR6uMfloOIA4,stefan hunt,2020-08-20 09:34:24.000 -0400,570400673,133
1003,B9NQUySqR5RF0QhkvFjd,documentary promo,2020-04-03 19:08:21.000 -0400,669612403,76879
1004,nKxU2lzbvmyFVvrmTY38,homeless,2020-01-29 12:24:48.000 -0500,14160331,39969
1005,X8hbmA6znLZv2A4MJXwh,construct,2018-10-02 15:34:48.000 -0400,536481940,54138
1006,K4RvtuBTMuncqf9ubHLK,kinetic typography,2020-01-01 15:20:06.000 -0500,416376155,19180
1007,nEh7846zHBzRaSFcDZ9M,stems,2020-09-25 22:21:58.000 -0400,548353798,5389
1008,NXgVXVBRB3SpiqVvSKIc,the diamond journey,2020-02-18 20:53:04.000 -0500,268971770,51890
1009,mdQgTtQZ6wzxpKtMAvyE,aneil karia,2020-06-29 20:24:18.000 -0400,621539327,43
1010,mOpYaZONs2dCjxjRxsng,73.110.242.175,2019-04-11 21:04:27-04:00,445904393,0
1011,nCi5qGUWkuux48ygUmhb,hair effects,2020-03-30 15:39:34.000 -0400,63143799,64870
1012,XrzIVwHwMrqGJd8LVji9,francisco montoro,2020-01-12 18:40:11.000 -0500,317500096,574
1013,7W0nq3iZv0kCTq7UthtT,pitch,2020-08-14 09:54:03.000 -0400,85326646,245969
1014,9HU8lfB5YsWfZiXyhjYT,human data visual,2019-12-17 18:17:29.000 -0500,52174935,877
1015,n5GYIe32Xz64yWf9OCUI,Future,2019-09-13 06:34:39+03:00,245578878,464475
1016,KDriuZQRcXyK5aZu9znx,sleepwalking in the rift,2020-08-14 15:59:55.000 -0400,118458755,11
1017,YVUtomhyQ1KpyTMHHO1a,pa'lante,2018-10-18 18:14:24.000 -0400,211710816,238
1018,h4IXVQm2jNl2vLplUMk8,impact,2020-08-08 13:57:33.000 -0400,162182456,222328
1019,qtwTmrWk2RK5uIqq7Qtv,love,2020-03-26 08:38:59.000 -0400,301840775,1385898
1020,X0kCWHpjJyOkK9dPIP6j,moby,2020-10-27 19:11:30.000 -0400,143656160,10442
1021,FjTJeAqK11MOkNbiocSW,waiting for god,2019-11-21 12:17:58.000 -0500,244912051,106155
1022,R1lSI2fODJKBOixPhLTd,nature,2019-11-28 19:17:43.000 -0500,320615039,395860
1023,fuMyqupX0L5jGig79gjB,dance film,2019-12-02 07:00:20.000 -0500,407115973,38740
1024,TgpWMLND1Ydod9GmuV1f,alaska,2019-11-23 06:48:35.000 -0500,558823515,43043
1025,rP7B2MP4REbcd39b90cb,sparks,2018-10-22 15:47:19.000 -0400,536922607,29684
1026,C6BXKTuklLLhqsi2Qnfs,bon iver,2020-07-03 18:47:43.000 -0400,20766453,4075
1027,f9ChrenzXakp8F6HydrJ,onebreath around the world,2020-01-02 11:50:54+03:00,558867080,1
1028,jYNUepFu3EAPdDB5mdV6,music video,2020-02-16 23:49:16-05:00,660464769,1109474
1029,8SsWu0bRRphua6CAUaPR,future motion graphics,2018-10-01 02:41:24.000 -0400,564784381,1497
1030,Hbn3PgXlytvHbShMgZyd,ode to desolation,2020-08-11 15:04:49.000 -0400,288643025,6
1031,oGVlZxVyXa75jaLE3Ap0,carlotta’s face (multi language subtitles),2019-11-24 23:24:11.000 -0500,15643121,1
1032,uAzGTjIRPlNVLBvSjbQT,brandon li,2020-05-15 15:51:11.000 -0400,317075745,353
1033,YnvKWgADw8DKLp6bYMRR,skin,2020-07-26 04:44:42.000 -0400,198467621,59
1034,BevalzV69HkVS2TJFQjf,c300,2020-10-20 11:42:22.000 -0400,633556654,10672
1035,Rj5S2HUZg14tuJlvyxvx,michael parks randa,2020-10-30 04:15:03.000 -0400,292096153,60
1036,WgBsBrZXPQwyndUu06SH,denali,2020-05-14 19:06:49+04:00,151894149,2775
1037,S9uuYepAdiGiq7mtCj3s,brooklyn,2020-04-08 16:04:42.000 -0400,261777679,91597
1038,kupzKjaD5yZeKRTnHaNt,refusla,2020-07-03 20:56:59-04:00,428612965,0
1039,9rGj7bwPcSwqTffGo81N,millepede,2019-10-26 01:38:06-04:00,224539751,11
1040,J71yNXdD07fFwOt3CDBC,redlight,2019-01-27 22:20:42-05:00,563549876,1053
1041,ARa1wPMA5Ts5QAOGMXeC,nikes frank ocean,2020-02-23 13:40:00.000 -0500,489558053,22
1042,7qjDwIqpWT3kBzLaosQW,watchtower of turkey,2020-04-18 15:01:37-04:00,270843537,128
1043,TL2p3PJA2XN8vP5oPdCE,steadfast stanley,2019-10-25 23:05:19.000 -0400,561275371,11
1044,Iu36WGaf49UOPaFUSnZk,animated short film,2018-10-05 20:45:56.000 -0400,425436667,17762
1045,fWWRzP5U7V1kc4enL71K,virutal,2019-05-23 10:52:05-04:00,599458644,153
1046,ku81gf8UX9VneHCAYDxB,http://www.sanders.net/homepage/,2019-10-23 08:02:43-04:00,597435300,0
1047,cNXycHd9s4rjvNKYoM7p,lockdown,2019-07-21 01:53:00-04:00,140397916,28819
1048,CUV0FG5Tk7C7tqvY08TT,race horse,2019-11-12 15:29:20.000 -0500,11269849,85421
1049,zdJOgE46CFbsdMjT7w05,tove lo are you gonna¨,2020-02-06 11:21:54.000 -0500,78802508,12
1050,Kaou3zwmynKimiZ6eDBQ,new frontier,2020-01-28 11:42:16.000 -0500,677582119,15857
1051,ep499i0FjqKqTpWNhC3A,one night stand,2018-10-16 15:24:51.000 -0400,171150383,3832
1052,H5ICYJ0NbAIbWlgaxfYu,alaskan tapes,2020-02-06 16:46:31.000 -0500,371726381,98
1053,3Tyyu2CwVLPTmE4uBoy5,the party,2019-11-27 11:19:22.000 -0500,474797283,424806
1054,rg2WwESpaO9VTGHOyYOz,road trip,2020-02-18 22:11:47.000 -0500,452688972,58059
1055,ApuO1F2xeITGM1MuphgK,funadults,2019-09-05 14:02:32+03:00,421189463,3
1056,c0V4tL9wKyBGxqp7WxHb,earth,2019-11-18 21:06:31.000 -0500,492653317,189670
1057,pjEu4Gvo0Ho9VbQS7ryj,reel,2019-12-02 18:38:19.000 -0500,403800674,955225
1058,I7RdkHxS2Pr6QGPwtpMY,video 4k,2020-04-12 02:19:32.000 -0400,64812319,110760
1059,vHr8I9GJyovbNVFdO2nP,boxe,2019-11-21 11:44:32.000 -0500,494390238,110103
1060,fCJvrQKpgpjRVgUaMr5c,chess,2018-10-13 22:35:21.000 -0400,492392005,10808
1061,jUW0Ak1SqyUgJMreiCTP,rural runner,2020-10-31 05:13:48.000 -0400,660822235,75
1062,0SlL37ysEwADQhzvYsGP,fivestar,2020-01-07 14:22:43+09:00,584447154,546
1063,N4lrmviphqsdqKaYHJJv,roma,2019-11-04 16:30:43.000 -0500,372007471,50199
1064,AA9EpDkEMOfxmQ9WopwE,hawaii,2019-12-03 22:51:41.000 -0500,413603704,83675
1065,zdzPh0OfifhagBzqKF2q,7thaeon,2020-08-22 18:09:55-04:00,474250864,0
1066,yW3ujFRgtpL3fFQPrQyz,horror shorts,2019-11-03 15:06:12.000 -0500,317873087,23324
1067,0UZohzbskG2NshwW0Duc,fiji,2020-03-10 18:48:16.000 -0400,42830890,9670
1068,Edjmi0t9ACb0W9k22eHS,motorcycle,2020-07-07 19:19:19.000 -0400,488900022,47
1069,OEPVnHfXZV1n0js8Maxu,snowy bing bongs,2018-10-22 13:17:23.000 -0400,145768421,5
1070,7HuxPDFkOYlonnHhhysK,what beauty is,2018-10-07 16:54:20.000 -0400,355245718,15132
1071,JjYXk4li66Bq83HztWzK,anderson wright,2019-10-16 17:58:04.000 -0400,257737250,407
1072,pwRx2kt8cVZlu2V2LM0g,operator,2020-10-08 18:00:49.000 -0400,598844869,100696
1073,MrdXbZvwL9YhwJvpFm8q,4k,2019-09-01 09:31:38-04:00,391627621,210925
1074,sqKaoCGBJDsRmgmz4E52,japan,2020-03-09 22:14:49.000 -0400,487853203,146121
1075,U9nlkxXMc1MITHsbJRLW,day to night time lapse,2020-01-14 00:09:45.000 -0500,75151857,99087
1076,NoVDK3V1i5jxMTnt6HOp,taste of vienna,2020-03-15 18:08:10.000 -0400,127191492,109
1077,jE8RPWjZC1xfWQIe5xLb,mutt,2018-09-25 05:41:18.000 -0400,395032875,1606
1078,CWpIxsksXH2zlRlzzEOv,gaika,2018-09-08 09:52:30.000 -0400,119836030,89
1079,aCEPUjKGYnTGFqxT322w,Foot begin,2020-10-21 17:39:57-04:00,332279118,1143
1080,f2i8VZ7YOXiLoAA3S1dX,kinetic typography,2018-09-07 21:16:05.000 -0400,563636253,16594
1081,tCHrII08rHni3ZaApMCO,shadow animation,2020-04-13 07:49:05.000 -0400,300954178,69063
1082,SqgJRUFYspoJXGmVTXFF,art,2019-10-29 18:33:01.000 -0400,199739420,1438875
1083,lR4EjulumlP9ISeZPVBE,making,2019-11-14 09:24:54.000 -0500,194522373,836263
1084,94LFEjyerARtzQOZu89l,time,2019-07-28 06:00:31-04:00,231745436,2021800
1085,eeDEUjHyXKRPs66v8WjF,clayton vila,2018-10-02 20:09:42.000 -0400,638626499,63
1086,XkcUchiNpyLrpGrEipP9,that's my jazz,2020-09-25 08:38:40.000 -0400,496477381,3070
1087,Ibf5CGGrNQQsWHDj2rln,delta,2018-10-10 19:11:45.000 -0400,281182623,32967
1088,whxIm8hJ6hcAMNfqC72M,music visualization,2020-03-09 23:03:05.000 -0400,576602467,107100
1089,kn3dSxCNU12AgstMOe7f,waht,2019-08-26 18:47:33-04:00,583797269,162
1090,VtGnWKhB7kGUoyzZgwsW,nature,2020-03-25 22:36:11.000 -0400,209849833,405085
1091,DtNdGCtQh4ahivnuUtYH,story,2020-01-20 21:06:06.000 -0500,631815278,1118929
1092,DDWNi6shiWPoWRmVm6vZ,detroit,2018-10-05 01:32:26.000 -0400,329439338,43001
1093,UaYiOSinmebgh3DpzqNx,pessimism',2018-10-19 19:02:23.000 -0400,150407807,370
1094,JCmZMCNwtAL0mpzSXRV4,the important places,2018-10-17 21:48:46.000 -0400,640497337,4636
1095,XrwzEFrlVJ9FwnJpkXMm,thailand,2020-11-01 08:15:19.000 -0500,6731794,84040
1096,yW3x0oipz6G0qwZuKsfi,nirvana dance,2019-11-12 22:58:29-05:00,637239052,6727
1097,CqZmpLODOkFWfq0UkbUi,cross my heart,2019-02-25 20:20:59+01:00,617323448,1710
1098,3fgVGRdlusR3wKEBquII,nikesfrank,2020-08-20 21:48:29-04:00,326912809,0
1099,WQpg6ED9E1EjkfCoir8G,school of life,2019-10-30 13:19:50.000 -0400,392776960,47443
1100,1OFygI8Y3N8UFcOaSpY6,wail to god,2020-01-10 10:15:42+01:00,416496192,48
1101,6OHA8Zd1XwoADRQCeqBj,input output,2020-04-16 02:31:38.000 -0400,695378208,3513
1102,Uxac2t9HPlUyaOzRf57g,lenadunham,2019-06-21 13:31:59-04:00,77665093,128
1103,ss54BMCTLIGXvavkcDAF,cinã©ma iran,2020-04-09 18:16:04.000 -0400,558180291,27
1104,K36TPvDKtD021tOkppvp,afi fest short film,2020-05-27 17:53:26.000 -0400,149900396,180
1105,IPzVylj7LMaA1hYYS6Il,a woman like me,2020-08-25 03:54:55.000 -0400,53171830,4666
1106,H1e7Aj2HGf8g9x7cqd5X,wanuy,2020-03-03 21:50:46.000 -0500,515689307,14
1107,psj9Caqb9exPaeYwcdhQ,matthew37@walker-bates.org,2020-06-18 06:36:39-04:00,50753774,0
1108,n7vkT5IwvbZ7mJwGv3Du,lakota in america,2020-05-18 18:33:37.000 -0400,226666630,73
1109,zXHNsDofXjmy1cokZwUd,in cold blood,2018-10-17 20:06:25.000 -0400,58902244,1395
1110,KqIij75jhwLT6GZQz566,short films,2020-01-15 21:46:26.000 -0500,130343453,268433
1111,9c99HK4HfuVWVeH7nw2e,kitt,2019-08-06 09:54:53-04:00,463514800,1787
1112,JRNKATYURy9gwG7zrjLn,what's an armitron,2020-01-21 16:04:54.000 -0500,511449336,55
1113,yFHwTHTGHw7gUKU796xz,golf,2020-03-23 16:18:23.000 -0400,652993493,160064
1114,LlPYlW1cZ1t2Gxyratua,vincent urban,2018-09-17 12:11:16.000 -0400,381520412,507
1115,a8KRNBYBPcuw41LdITv8,mercadantes,2019-12-23 17:55:01.000 -0500,378039145,143
1116,T35y9GCTqMy7QAr47fmM,sundance experimental short,2020-01-23 05:08:25.000 -0500,89399723,8006
1117,GqaPqEzfOPULYGMCH0lw,last minutes with oden,2020-06-23 20:19:34.000 -0400,327495061,19
1118,QXdaZne4DT8WSTf7r3rz,hawaii,2018-09-03 19:44:52.000 -0400,609642805,81168
1119,aXjQRbFWztPzqQFUEiss,branddocumentary,2019-10-11 01:34:22+02:00,42793832,29
1120,MPNI8PXM1z4mkxwym50D,water,2020-07-27 03:43:04+03:00,100281197,536017
1121,WJVcRs7Cd8BnxtGwUuad,animation film,2020-11-04 10:35:45.000 -0500,289284866,98324
1122,FYRUGD0fieBqRVCyZYys,south africa commercial,2020-04-16 18:12:19.000 -0400,221676116,49380
1123,4NZI2WnBH5kfZ89oiBu4,short film,2020-01-06 01:30:40.000 -0500,573517816,12
1124,KGe6UNmknAJzzZtOCAzS,cairo,2020-02-25 17:30:28.000 -0500,259076380,13502
1125,Opt1Nopve93R9ncNpP47,jocelyn deboer,2020-06-18 00:46:34.000 -0400,178351627,26
1126,NKOushKhsNKl2fqiUkxY,the law ofaverages,2019-02-26 21:42:11-05:00,489172823,0
1127,t8qbTzk2xOaVJ1JlPYUV,new zealand,2020-09-30 14:28:05+01:00,315434243,79548
1128,TJ7G1VHgxhogpZ3NWyzb,zcabrera@gmail.com,2019-10-10 22:35:52-04:00,53529227,0
1129,dPk7Yd1At6M6KlS5iWDX,Recently possible,2020-03-05 19:55:33-05:00,290139375,3285
1130,XYUVSAAgBKBsH2FpptAg,aoife mcardle,2018-09-20 08:57:02.000 -0400,455850133,99
1131,wfndIPx7BwSM9ucAwgf6,timelapse,2019-08-06 14:36:14+00:00,390875453,293739
1132,aNDuw2XOZ8hO1T7TUvqw,dmiller@chambers-fox.com,2020-10-23 21:41:36-04:00,204122745,0
1133,PhZ6AWXcUwhiBKfr4DKk,londonfilm school,2020-03-04 08:45:24-05:00,128294608,0
1134,WPapbxpCJIZVVig4hgcy,choreography: tuixén benet,2019-01-21 20:49:52-05:00,202276393,11
1135,7vh6Z9YDzXzFY9il1H0b,space,2019-10-23 13:38:11.000 -0400,395705542,501770
1136,STYuXVSVXaFogGQBb75t,myanmar,2020-02-25 11:42:02.000 -0500,607220088,11607
1137,esFdCrupvtWQQbdyASij,abritrary,2020-09-30 17:21:36-04:00,121622107,1
1138,OuJLbmKJxYAMwwLZogVQ,car,2019-01-01 09:57:48-05:00,361030204,386029
1139,aPlG40s5eP7dprgiXITW,mountain bike,2020-06-08 06:06:37.000 -0400,197129363,31102
1140,e35aOQHR3NooBDNApnit,water,2018-09-06 13:17:47.000 -0400,192649179,461086
1141,FsRM9CpUgwEpk8cfNbAS,speed,2020-10-04 18:25:32.000 -0400,361557823,194944
1142,Jn3VeQvFnsJRRNAipgEp,memoria,2020-01-10 16:48:42.000 -0500,237561309,35306
1143,stGFwKgslrAWpjrbV8o4,hand drawings turn into animation,2019-11-19 14:35:23.000 -0500,87439004,26629
1144,OljmlMNV9PD8R3zFg54I,shelflife stussy x nike,2020-08-21 14:19:04.000 -0400,399748818,6
1145,fWKGlqKB0iW5nXGJdBWj,new york city,2019-02-21 18:42:53-05:00,329061797,112696
1146,nRveXdPnqowkMeiM1vLw,horror,2019-10-31 13:33:15.000 -0400,73147196,157
1147,lfCTNIfnZhY3x8j3nBFh,point of view phone,2020-11-06 15:30:34.000 -0500,62269651,565
1148,Ren2gAtIt980YRHYaiV1,thank you mom,2019-03-21 10:06:00-04:00,489176286,2427
1149,yQH9xvA97Uf5VNW7e9Fk,macro,2020-04-29 14:27:47.000 -0400,686417894,34956
1150,RJyIPQvdvcBWs7QzCsin,yes god yes,2018-09-25 18:09:13.000 -0400,28686792,6119
1151,D1nXrHS0tqFu6iSVpq5z,lauren45@hess.com,2020-09-27 11:15:53-04:00,46715759,0
1152,ZPiZ9twvH4YhUjRnKbw7,4k,2020-08-18 15:27:51-04:00,108012675,210925
1153,oGFxxNJd0z8CVFAYXctA,make your home smelldelicious,2020-08-27 08:13:24+01:00,438075125,0
1154,WInTBnveTXdJ9uTSHk16,meanwhile amsterdam,2020-04-11 08:00:46.000 -0400,596743719,91
1155,RI3dhRqBWJu6brOCZuyj,bonobo no reason,2020-11-05 17:55:59.000 -0500,346856569,14
1156,KmR58dqPzIvvJ9aRpDP1,introduction motion,2019-12-26 03:28:08.000 -0500,328902320,5728
1157,7e2V47bkQRTGcjgrCtGV,hyperlapse,2019-11-02 23:10:44-04:00,35755148,13025
1158,BnjsGSChWEbBhXeA87HU,sea,2020-03-17 08:28:02.000 -0400,121052113,286562
1159,VB4S3ljxKJBLaQ1bGBCn,world of tomorrow,2019-10-18 12:15:30-04:00,49692790,5663
1160,awcu6C5VQnMCtsuUx3rt,brooklynfor real,2020-05-08 14:16:24+03:00,629021383,0
1161,FzLU8J1DRD1HgFUDwkq7,life in numbers,2020-02-19 15:29:31.000 -0500,651240925,80460
1162,2Vpzv38lBWU2QEGaLHo2,bank robbery,2020-01-23 20:40:15.000 -0500,248066646,1044
1163,VFLgAP6jDB0NvtYqr4eh,milk run,2018-10-18 21:22:55.000 -0400,504629022,594
1164,vYMwpkIq3eJ1TwHGBmVi,diplo,2020-02-13 16:37:30.000 -0500,348568237,2815
1165,4jLJA0aJGBusYV5VMcxZ,adventures in les vallees,2019-10-31 03:43:17.000 -0400,429942100,6
1166,bBz0UJSe2CRDhUZmkt9F,wait for the summer,2019-11-07 17:28:00.000 -0500,540480793,108210
1167,DZf7uYZXQXl8L12MlUZb,music video,2018-11-12 18:47:01-05:00,546043081,1109474
1168,8cyKPWz6GXYDV18YJ2oy,ben lalande,2020-02-25 23:31:55.000 -0500,263886141,455
1169,AF9QD8Sd3HRZQPE4mt1z,demenor,2020-08-04 23:00:08-04:00,283402125,3
1170,LZeK5x7RBbsOaq8zVajx,car,2019-12-07 15:27:03.000 -0500,392919923,381738
1171,eDuhEB5wPO1BTzLRbdcy,sumo wrestler,2020-09-29 20:21:18.000 -0400,501809625,113
1172,4DBR5fv3f45AduD3K4Ny,turkey,2020-01-29 09:11:26.000 -0500,665887892,69978
1173,DvCdEY8oZAYDCC7LYUmg,istanbul,2020-06-12 15:53:51-04:00,260373843,81064
1174,moBA5yKFO0pZrEb9CP0R,akuna,2020-04-13 17:49:45.000 -0400,619469554,163
1175,40zkCaN9dlKymJkbLkRP,max cooper,2020-02-07 16:31:56.000 -0500,516450290,30727
1176,unDIV7UCDDfYsDavJbHj,staff picks,2020-08-11 15:50:16.000 -0400,550314152,8
1177,RcsylppS1KhEGmbNteVQ,sydney,2020-01-30 20:42:14.000 -0500,551397098,116887
