,search_id,ts,cid,position
1482,xOWhWbtXNqQiArEhXbKr,2020-08-05 21:05:58.000 -0400,328035086,1
1483,zJjpnEbI3xfa6r6q2rgl,2020-03-30 11:02:52.000 -0400,65347402,5
1484,Iu36WGaf49UOPaFUSnZk,2018-10-05 20:46:00.000 -0400,150188598,6
1485,nRZ7IGnZG3ifdfofjOOA,2020-03-03 09:16:30.000 -0500,222486164,1
1486,6oRWXWrJB61avb8fwAbh,2019-10-29 08:33:16-04:00,221878712,2
1487,9s2kgEYIwqKrSQSByFbp,2020-02-26 17:05:08.000 -0500,230304260,2
1488,K9HaMB7lvnOvt4jAdXBx,2020-08-24 01:21:55.000 -0400,266748395,6
1489,nbQB0d41pnSJOPLa2arg,2018-10-17 04:11:03.000 -0400,282898783,1
1490,UaYiOSinmebgh3DpzqNx,2018-10-19 19:02:28.000 -0400,143595622,1
1491,Of3z27YJaUyqSzOgg3hh,2020-04-12 07:08:53.000 -0400,354586612,1
1492,FzfuS3TQgHXB1GknKjbH,2020-08-21 10:42:30.000 -0400,809202,1
1493,lwjDXBlbqrSGtm6iwpyR,2020-10-16 20:22:36.000 -0400,98484833,1
1494,8tcPWWGWsgJr1NVsY6yU,2018-10-18 00:53:58.000 -0400,24731661,17
1495,vGhy9AbFK820bHxnhUdw,2019-10-30 14:28:13.000 -0400,94923911,3
1496,JCmZMCNwtAL0mpzSXRV4,2018-10-17 21:48:53.000 -0400,126544483,4
1497,HS6Z6AW9bsz2uL4VNMgw,2019-12-12 21:41:10.000 -0500,121698707,4
1498,IoTIbTxSCT0B2k1O9M1o,2020-06-30 20:39:23.000 -0400,226199475,3
1499,xMInUk3p0g2TtLhG09mW,2020-08-29 01:46:10.000 -0400,366086858,1
1500,xjhBhq1n7x3joO7ytSst,2020-10-19 17:40:07.000 -0400,117467847,1
1501,LaG48fhZWnNaEy6VvivX,2019-11-08 12:43:53.000 -0500,228341301,7
1502,MpUf5UbqkIBY1roi95V8,2018-09-23 08:02:18.000 -0400,289371414,5
1503,5z1p5erhOLBRsluceCBN,2020-04-12 11:49:52.000 -0400,52035859,2
1504,EnvsKU6kei65ND1VCZVg,2020-04-10 21:16:03.000 -0400,30619461,11
1505,T1cuLvyzFiC5ZRPH6xbr,2018-09-20 14:35:46.000 -0400,100426447,5
1506,NV63DiUrPJGVHGxS8kt6,2018-09-01 10:54:50.000 -0400,16660444,10
1507,8cyKPWz6GXYDV18YJ2oy,2020-02-25 23:31:57.000 -0500,346913013,2
1508,FNYAE2puUXHgeFH0mWv8,2020-05-18 13:52:06.000 -0400,80914114,9
1509,XoPFXMnLoPe99MixgW4i,2020-04-12 23:14:59.000 -0400,76079487,4
1510,qTTsW4sEFpNV65fUl4jK,2020-04-11 16:30:09.000 -0400,399502904,3
1511,fyRRJB76vTo1mv3ZDfTK,2018-10-09 22:25:55.000 -0400,223928856,5
1512,jlVuoZ6gXlvhMR30TIyZ,2020-10-12 07:51:36.000 -0400,138816246,1
1513,430XxS1C1J2xZ9SzcIGA,2020-02-25 09:35:22.000 -0500,147365861,1
1514,hyll9B0pLgp0SUFcV0Pn,2020-03-27 06:20:03-04:00,366086858,16
1515,vfbR6FLU7NmkJ0f803dG,2019-11-11 10:19:40.000 -0500,156509577,9
1516,GtvLz0kJ2aepw0fjY30j,2020-09-17 17:56:17.000 -0400,108018156,1
1517,aVnlTj4wmR9kezjKur6T,2018-09-16 16:18:42.000 -0400,93003441,4
1518,6ev1fV5JtoXkPLyBVPjD,2020-09-29 12:21:25.000 -0400,27246366,2
1519,ZSS6Xn6HHhE0eTq7S8pF,2020-03-02 22:28:29.000 -0500,103684916,3
1520,qwJ2MUTwbVejUDNjAxgY,2019-11-04 19:30:16.000 -0500,86057443,1
1521,QmUr1iT11HPdYPZQ8teO,2018-09-03 13:23:58.000 -0400,130884499,10
1522,LP5f8oIlFLtkYBhVdHTK,2020-01-13 11:55:07.000 -0500,180668935,1
1523,DtNdGCtQh4ahivnuUtYH,2020-01-20 21:06:14.000 -0500,125505125,165
1524,3FpDjngUXw0MV9wFV8Pd,2020-05-24 18:32:34.000 -0400,84583497,1
1525,SX86KZauWeJB8ZfYazrE,2020-01-23 16:22:41.000 -0500,136689216,4
1526,jVLEw5OySRWiPRwJRZZ1,2018-09-24 23:05:16.000 -0400,66307750,3
1527,c5MHkdWMVcjLUOqI2IeV,2020-02-27 08:44:49.000 -0500,348472543,2
1528,BQCEbehEw2lHC01VQl9S,2019-11-04 04:23:14.000 -0500,132804892,1
1529,YsRrpjNEFuh2ltmUo69N,2020-03-30 23:10:49.000 -0400,277938321,2
1530,tcf2Ab5XEQ57iHBStRkj,2019-10-30 17:33:30.000 -0400,12223236,13
1531,oGVlZxVyXa75jaLE3Ap0,2019-11-24 23:24:13.000 -0500,374351388,1
1532,ArNR6OAN0EP2dT11DQuI,2020-03-25 15:15:47.000 -0400,10260175,8
1533,QailZm3uzmycPAPZWDi5,2019-10-16 16:13:43.000 -0400,5215214,3
1534,qFGTSAW8pdr2jz2vuo2Q,2018-10-11 08:29:23.000 -0400,28341276,5
1535,Ty6ZzfvoCwBiY47Zr0Vs,2020-10-20 11:17:23-04:00,132669606,11
1536,lUPPVqS3EDUBl15CTClR,2018-10-19 06:05:59.000 -0400,293033666,1
1537,QbGHkXnNqfQlknfXts05,2018-10-15 14:06:37.000 -0400,108305727,17
1538,BGGtQlJZY8Tyt9qczzr7,2018-09-13 14:15:22.000 -0400,286740784,4
1539,UilmtYf7Whh74TLMmDEL,2018-10-26 09:39:39.000 -0400,255370388,1
1540,bgUGMilePrrV1cMbQQEs,2020-01-09 10:13:48.000 -0500,340192261,1
1541,qCXICRhHP1jXeypl322q,2020-08-12 19:57:33.000 -0400,439995636,1
1542,XfPPx7x0OViaVq5hzT9J,2018-10-04 02:22:05.000 -0400,90667610,1
1543,nKqvn0HFDWnFhvQrA0VS,2020-02-17 09:38:27.000 -0500,114129481,1
1544,P4YwdJ6BhOSQlvOzN7tS,2020-04-19 12:02:45.000 -0400,369962654,1
1545,JNtfhmzZdGlBy19gIkC6,2019-12-08 11:55:21.000 -0500,268010875,4
1546,xZodkgDsPjDbsb1Jl5r0,2020-06-04 02:39:12.000 -0400,182987900,2
1547,hEy5wefudy0OC0Q2Y3ab,2018-10-15 22:32:46.000 -0400,93003441,4
1548,CoGyCEcdtSfGhyZ2Brbj,2020-07-27 08:46:05.000 -0400,272976101,1
1549,QwMDFxtMGcVBfp4llwvd,2020-02-25 15:49:34-05:00,117467847,5
1550,eyt6eJX0PVELyJRYfsWU,2020-07-26 21:36:14-04:00,156045670,7
1551,9ukLarw4iZmYjIZ2mjEI,2020-06-22 15:02:03.000 -0400,256666978,1
1552,UaYiOSinmebgh3DpzqNx,2018-10-19 19:02:28.000 -0400,143595622,1
1553,zW1Ii0vkeQEGLNc3mefP,2020-03-30 11:28:48.000 -0400,238497101,18
1554,YVUtomhyQ1KpyTMHHO1a,2018-10-18 18:14:28.000 -0400,266748395,1
1555,dY4eWBwZYFPoxVEPRIe9,2018-09-13 03:37:18.000 -0400,259769947,3
1556,XuOEMXRCNMgrnARD9oo7,2020-04-01 09:30:29.000 -0400,402243207,1
1557,mJSKoAwKjMNg5FZi90zw,2019-12-07 21:22:28.000 -0500,272139075,8
1558,XkcUchiNpyLrpGrEipP9,2020-09-25 08:38:48.000 -0400,342106705,1
1559,OqnT4O8vwSvYJh3YSqs9,2020-04-07 19:32:52.000 -0400,59642733,28
1560,TxlqUAAyNTdsH6kebhZD,2018-10-08 17:50:04.000 -0400,168899094,5
1561,yFHwTHTGHw7gUKU796xz,2020-03-23 16:18:34.000 -0400,317860394,2
1562,aPlG40s5eP7dprgiXITW,2020-06-08 06:06:41.000 -0400,252863313,5
1563,8fzOmq08HEDfTw91Vsyf,2020-10-15 15:36:31.000 -0400,42874024,1
1564,FkmkPAEG2O8lojcJzaby,2018-10-17 10:41:30.000 -0400,103448394,1
1565,5wyfZVoW4dx0apyUFo0q,2020-06-26 09:33:47.000 -0400,111910724,1
1566,q46raWdv2JW8Fn9GNv6e,2020-10-05 14:42:48.000 -0400,451978443,1
1567,GgJXoKUx629NavfazxJZ,2020-01-08 18:15:47.000 -0500,14540989,6
1568,eXQM26Cvdsd80E40OQSi,2019-04-17 16:08:28+01:00,27246366,16
1569,KNSOn3jVMosvYTi7pvPY,2020-10-19 00:41:40.000 -0400,281529369,11
1570,074xOGpCoqet4Zlpylmk,2020-03-06 05:00:50.000 -0500,395363404,1
1571,wRmTlaGPpafmFbOF4UYH,2019-11-19 06:29:34.000 -0500,6510682,10
1572,v56khWb5yJjivOKYQfId,2019-12-20 21:22:34.000 -0500,144575429,3
1573,jrEKYQKGUBy83k7grxkc,2019-12-12 05:38:32.000 -0500,143957655,16
1574,ClO0w08f9Uf8iY5AzXPs,2019-11-29 00:13:26.000 -0500,293080575,2
1575,QDtTLehddZm9xipVWVoJ,2019-10-17 06:13:09.000 -0400,142546902,11
1576,1reSle7OOwsMf0laXhKW,2020-09-14 00:58:29.000 -0400,152058910,14
1577,CJDyHTeu40xdFpjPOWQd,2018-09-24 08:23:09.000 -0400,156773180,1
1578,1KpcYeubQIrxpO5yzNLn,2018-09-06 13:48:24.000 -0400,85311313,2
1579,zmydZK5n7KZnnUIHw0pQ,2020-09-25 13:24:04.000 -0400,295833878,1
1580,yyMj1IUHadRkNvhaZcak,2019-10-29 13:45:57.000 -0400,122375452,1
1581,O8KEVWbe42hsmbJIlDPT,2020-08-30 02:46:17.000 -0400,160024074,1
1582,7KVISe9QwmbZh1BQabBY,2020-01-29 12:20:26.000 -0500,268010875,4
1583,kuTV5cBqgZmf3UlcBPrE,2019-11-24 15:12:10-05:00,393253445,12
1584,e7DK984l2gZaOmRDJZLS,2020-09-28 12:14:49.000 -0400,222486164,1
1585,rLjfWxYtWNTLzqmeiNOa,2018-09-05 18:24:05.000 -0400,234498586,5
1586,Vyl84xQ4j5aNXzeq5LZF,2020-09-15 02:49:50.000 -0400,12772935,1
1587,SBIUccRn10b7PJl4OfNJ,2019-12-26 22:37:14.000 -0500,273637594,1
1588,3T2V3OtvI9T52AuBO3u8,2020-02-26 13:15:34.000 -0500,34666308,1
1589,g1tK3pbUz3kib1RK0n2N,2020-08-02 18:29:53.000 -0400,125471012,1
1590,TvRf8WCCOdAKtYh7RRt5,2020-02-06 18:40:42.000 -0500,328690392,1
1591,UNahP8rkNaLhEJmZWcAe,2020-09-15 20:43:01.000 -0400,186276666,1
1592,fSUoiWLaBBGdSQ2DSpGJ,2018-10-24 14:41:09.000 -0400,268831682,4
1593,beioDmLkB2lGAjiqOEp6,2018-10-08 20:27:13.000 -0400,128373915,4
1594,wrejFwR9Xw81cBluj5ym,2018-09-14 13:02:57.000 -0400,90667610,1
1595,5BUaLczdHE4kriAnYKOh,2020-05-11 18:48:26.000 -0400,152909111,2
1596,FGoryKLdktiyWuBRNZfF,2020-02-28 22:21:06.000 -0500,175358041,4
1597,MGZ6SVWGmRSjXM4m1fF2,2018-09-06 11:53:39.000 -0400,151930811,4
1598,xsvMoqanjNZlPf5WfDiz,2018-09-24 13:43:45.000 -0400,109994035,21
1599,mlU6hssa34fevU1Ev2MK,2020-09-22 04:09:35.000 -0400,117669654,17
1600,tv0GoKQN2gpirp4fmrdb,2019-12-10 14:04:26.000 -0500,322390692,1
1601,L4UXfH9Xdr7KUCeh6TXX,2018-09-06 18:10:35.000 -0400,157967716,2
1602,kkTWZjChUshIYFv0oLwP,2019-11-15 23:47:56.000 -0500,136689216,4
1603,BskbsXqQw0Bkvne2bh3r,2018-09-06 12:03:20.000 -0400,279166879,7
1604,jhfDXP9BGmOpra7RmpZE,2018-10-24 08:26:24.000 -0400,171768408,9
1605,XJVArqumnn0qQjOARfXt,2018-09-25 23:59:01.000 -0400,291282571,3
1606,KFrLMuAMVP0MBRkpGloR,2020-03-03 01:04:55.000 -0500,370200524,8
1607,Q3NVmnZMUiaGpHYiDA1T,2020-04-08 20:27:20.000 -0400,296447279,14
1608,VPgSnDAGFIOIIEJGb93z,2020-03-03 04:53:47.000 -0500,80883637,1
1609,AiMsCzOe5C6jGO7x0aXr,2020-08-21 02:45:22.000 -0400,142100325,1
1610,7pTbHIqeSAdQgdTn5N10,2018-12-10 17:08:16+05:00,291282571,13
1611,oJkAQhBAANbyGoKpq7lO,2018-10-19 10:33:24.000 -0400,129051743,10
1612,YUY6UHJ6g9IP6h61486H,2020-09-20 11:18:43.000 -0400,327224386,1
1613,G1aV2tcDpwKzownAIJXq,2020-04-06 15:18:31.000 -0400,75736121,3
1614,EC9PZKZMsu08zxqgT5CI,2018-10-25 02:55:43.000 -0400,32067654,1
1615,2SA97NJdpWtj8u9QtqTY,2020-02-21 15:12:07.000 -0500,4281374,6
1616,vhGhhepTRMRGukOZswkD,2020-05-14 03:01:36.000 -0400,357762214,3
1617,kOLK4mU8iSuwexdr4omZ,2019-12-27 19:19:07.000 -0500,366295182,2
1618,XGjc44yl18Vigpy3U1qc,2018-10-16 17:37:09.000 -0400,292096088,3
1619,MAIxLbKdXAnrx21a1nM2,2020-05-25 04:54:23.000 -0400,384015427,16
1620,UaLU7uRWTkDsTIHOyZ7c,2018-09-08 16:41:18.000 -0400,244729509,3
1621,DE8RUaJpGaMdKwtS3jox,2020-01-14 17:29:15.000 -0500,338148190,52
1622,B8v6GiwcqtAVUEOHp7BZ,2020-02-19 15:23:30.000 -0500,386423621,1
1623,4logpWUG2A8Du7w0tVne,2018-10-18 15:49:57.000 -0400,140447838,1
1624,zdJOgE46CFbsdMjT7w05,2020-02-06 11:21:56.000 -0500,384878999,1
1625,8qPkQkhjB63ukjwtOEvV,2019-11-26 19:17:04.000 -0500,177026461,5
1626,1KpcYeubQIrxpO5yzNLn,2018-09-06 13:48:24.000 -0400,85311313,2
1627,4g7Gmdift7MVCQFFZdLD,2020-02-05 16:25:42.000 -0500,35099896,7
1628,KltMrStEp1WvqF23WDv7,2020-07-10 12:07:39.000 -0400,119754714,2
1629,is6A8M7jjb8gyFqzPcye,2020-04-03 04:56:03.000 -0400,96186586,2
1630,JHEgDyiQURddatk5uY9s,2020-02-05 13:31:33.000 -0500,320695531,1
1631,GNtg0oCKfDAcDhlatXVs,2020-09-29 07:11:04.000 -0400,249502066,15
1632,T7Cxp6MHnFwyGwLDeP7Q,2018-09-17 17:31:47.000 -0400,211307490,16
1633,x9iasueqyqBsXONoVziJ,2020-09-29 06:04:54-04:00,182555047,5
1634,gSogzavY5nP7fCLEtWdc,2020-03-10 09:24:56.000 -0400,330788645,1
1635,t8Fmlr5xeDhQpYDGaUde,2019-11-16 06:58:53.000 -0500,267406224,15
1636,NyOId1n2xPPZ8ojUI7a9,2018-09-10 07:23:20.000 -0400,136228343,31
1637,NpjxYVlzr7dS6tPDRA79,2018-10-05 00:31:47.000 -0400,232650569,1
1638,rfW4KtczCoVlkpoNIgSr,2019-11-02 20:13:53.000 -0400,180668935,1
1639,lH3Sl00R1u9C60APvYFe,2018-10-04 14:26:39.000 -0400,205212005,4
1640,97wotp99lVmPzjwR7WEW,2020-01-10 22:54:13.000 -0500,176890848,13
1641,9CH4OW0u1exEWwLP3Vme,2018-09-30 17:07:42.000 -0400,34630845,1
1642,sb4WlclTRS7JMVC1Blwe,2018-10-05 18:17:25.000 -0400,173772669,4
1643,kPckXmBlRHvSUnUi7PEz,2019-11-13 20:55:29.000 -0500,192827333,4
1644,PWG0TXY2F3s0LzrpTSM5,2019-12-05 08:08:25.000 -0500,304803343,2
1645,8eEVa5BD55Gwgrp8aISU,2019-11-13 08:31:10.000 -0500,169213682,14
1646,5YH1qnleT2gzZNjrNuZd,2019-08-13 23:50:50-04:00,67487897,7
1647,QspZXhyDnobIZUvB9iJo,2020-09-07 08:40:12.000 -0400,981646,1
1648,7RfEsSJEdBJ0JlX0njId,2018-09-08 19:09:45.000 -0400,232264812,2
1649,0mX3OgktbVq3UyONYdJn,2020-05-28 17:19:00.000 -0400,409685781,2
1650,cqnYvvLSk6K4GeHMlX9P,2018-10-04 17:16:17.000 -0400,246509344,4
1651,hJCMEihnPEAvpEGpGPFm,2018-09-12 18:47:38.000 -0400,143370093,43
1652,3n9X5ctsfRsAWsKxhkZ1,2020-08-19 05:21:33.000 -0400,100541681,3
1653,LWOQ1Yw3v8McIgIRSHSK,2019-12-07 06:57:25.000 -0500,66753575,1
1654,YxhPNhmd6XcC4lVh5Ylc,2020-10-23 17:02:35.000 -0400,254744270,1
1655,UtGKJVodwI9g3EIbTiaU,2018-10-20 02:35:32.000 -0400,128171814,35
1656,2WrvpDMuJigC8zfi5k2V,2020-04-14 16:07:42.000 -0400,270499256,1
1657,ZeBZJ4vwg1KmkHNdXB0R,2018-10-08 09:48:10.000 -0400,73665417,1
1658,vHOdBpF76Zr62Y8SoUR8,2019-02-18 17:17:11-05:00,364982284,3
1659,7RfEsSJEdBJ0JlX0njId,2018-09-08 19:09:45.000 -0400,232264812,2
1660,WAl25UUVDJjeOOVThlEy,2020-08-07 08:10:13.000 -0400,209607366,1
1661,7Uldnxys9BPP9d1v5o1A,2020-01-22 15:11:21.000 -0500,170793958,17
1662,pnvu0wA132HcatR0iJUf,2020-01-07 03:22:21+00:00,99872019,11
1663,mDET4vWiFxktFchV8VGC,2018-09-14 03:09:45.000 -0400,102958291,1
1664,xYQiE0SgYWrl9wNxco4V,2019-11-04 17:31:03.000 -0500,174957219,1
1665,9RWlMFMvImuCRaWK2g0z,2019-10-16 17:35:56.000 -0400,259539583,15
1666,44LkqZW1sIeKNcBMLPET,2020-08-21 06:35:20.000 -0400,275055429,1
1667,h9O7OgKfX4CF0diARblR,2020-01-17 20:48:00.000 -0500,224876461,1
1668,6Z3cy4GX36Tf0ApmeyNN,2020-03-20 11:40:46.000 -0400,162791169,17
1669,w87YuNc94YhXO43xqaqR,2020-05-16 01:14:38.000 -0400,232458407,1
1670,2RwGrgHlyS9HRfcZyeQB,2019-11-05 15:59:49.000 -0500,280268515,56
1671,BOoOlWzZ3LVC7FDJ7m1Q,2020-03-20 03:01:14.000 -0400,178037309,4
1672,9tLmLl5HvKZ1usuTV7z2,2020-04-10 11:46:41.000 -0400,80799875,213
1673,aULMKfNFfMYkyZSoOXnA,2018-09-18 04:53:34.000 -0400,150586243,6
1674,tBKtGsmEreJ4DVd2Hr4a,2018-10-05 14:17:39.000 -0400,227801697,10
1675,N35KsFhyh73TMAc5gGh3,2018-10-08 11:02:27.000 -0400,286505925,1
1676,4jDexsP4itPVzXMv1REg,2019-11-26 14:41:47.000 -0500,341861561,5
1677,fyRRJB76vTo1mv3ZDfTK,2018-10-09 22:25:55.000 -0400,223928856,5
1678,PNmQbH7SD17pBsChs8Bm,2018-10-16 08:17:48.000 -0400,180668935,1
1679,8jt7dRkh3qxuyZwfB48T,2018-10-04 02:42:28.000 -0400,108018156,1
1680,Ntf3MIlPQsTMeYyl7kCN,2019-08-03 09:50:07-04:00,35099896,11
1681,ZyEJnIFwhX7GbgHIvXXA,2019-10-16 16:24:43.000 -0400,2696386,1
1682,FkmkPAEG2O8lojcJzaby,2018-10-17 10:41:30.000 -0400,103448394,1
1683,7fvQO1Va2uzOz2DsDhuP,2019-11-05 21:50:26.000 -0500,93003441,1
1684,qDI5goxRZR5wN3t6GSqo,2018-10-03 00:28:21.000 -0400,216338194,1
1685,YQ8gKlOMocsR8UH4XOhx,2018-10-09 00:41:45.000 -0400,118130413,2
1686,OpftdNeCs4QpbRKFSZDE,2019-11-30 06:09:36.000 -0500,264661267,3
1687,gygne3LiOACh0g56HU2p,2019-10-15 11:26:57.000 -0400,84922558,5
1688,8cyKPWz6GXYDV18YJ2oy,2020-02-25 23:31:57.000 -0500,346913013,2
1689,ss54BMCTLIGXvavkcDAF,2020-04-09 18:16:42.000 -0400,1336891,13
1690,eSrDRD5pmo14mdsKaHOZ,2020-01-21 20:35:41.000 -0500,157179553,1
1691,9SURsTEN2CRHXQEsKCgL,2019-10-19 05:39:11.000 -0400,314690744,54
1692,21L0NdlEz5rTKcvvorsS,2020-02-19 15:08:44.000 -0500,273092316,2
1693,2TbWtPiIvT2CQiDDIhJN,2019-04-29 06:49:30-04:00,92691167,1
1694,lxyWnF9ns4hokP2bZK7A,2018-09-12 15:52:02.000 -0400,181165364,12
1695,S72AQHscIlAQFLPbs5kS,2019-12-05 10:09:20.000 -0500,114584766,23
1696,gTHCFE6ADhu82zdbvELz,2019-07-29 18:20:08-06:00,28788421,14
1697,RvFFwtjG3OrXLLNydHhj,2019-11-16 05:56:53-05:00,380779328,18
1698,538x4HfSq5YcfdUDw8LR,2018-09-30 23:02:42.000 -0400,255698341,4
1699,K36TPvDKtD021tOkppvp,2020-05-27 17:53:37.000 -0400,305536036,13
1700,LvP0F1ILBLmcMFC7gXch,2020-10-19 01:12:37.000 -0400,154653208,1
1701,GwE2OXbesamwwMxFNjaj,2018-09-13 13:49:33.000 -0400,89936009,4
1702,3HqvbzHiQ7LhWPfxgKUP,2018-10-23 14:35:06.000 -0400,134530201,1
1703,vP8flIxBiTXA52TVc5lu,2020-06-28 19:15:49.000 -0400,409634075,3
1704,cMnXqNZyPbrBqStxvzyc,2019-11-04 14:58:03.000 -0500,33091687,1
1705,Ev01cmpQmew3TF0Iovfh,2020-05-20 21:08:13.000 -0400,68083055,1
1706,xc9QkOxRD66VVWTGc0uy,2019-10-18 14:24:17.000 -0400,330788645,1
1707,D7QaKx8TY5oAeZVeCuWs,2018-09-07 15:13:44.000 -0400,220461263,6
1708,zZWKhw6pUcP2H5IpMf69,2020-01-09 10:42:55.000 -0500,317860394,2
1709,KDnvXsMWryY369UZXPTr,2019-12-30 19:47:29.000 -0500,122625153,1
1710,eyhFPAgsJiJcibise8Eh,2020-03-17 19:47:48.000 -0400,118919656,10
1711,OkdCq0hCydFUgFQ7AYqt,2020-09-14 07:57:18.000 -0400,412055245,1
1712,BjENx2O4jkTCZLz5r0Vm,2020-01-14 12:58:19.000 -0500,221878712,9
1713,fpdxuJhpr6kdncrkktFZ,2019-10-19 14:30:41.000 -0400,27246366,1
1714,IVlkIBk3JxBYPy6YENoz,2020-03-23 04:09:50.000 -0400,19900368,1
1715,m3JNgvCrC0N6CFCWd2a6,2019-12-08 15:25:18.000 -0500,8370149,8
1716,q0noGqF26K6OIB7SQ73E,2018-09-26 18:54:27.000 -0400,95392989,4
1717,BnjsGSChWEbBhXeA87HU,2020-03-17 08:28:09.000 -0400,58461689,2
1718,DMuX1x9GfTNbjN5gvDws,2019-10-23 23:11:20.000 -0400,68259918,17
1719,DWrH19aG66GfpXqgbToZ,2020-10-09 23:01:44+02:00,82920243,2
1720,BlVY8ALH5MW1PHJNq9En,2020-03-07 07:45:24.000 -0500,354276952,1
1721,bDWAdVsp6Mg5FIXJqd8P,2018-09-07 18:23:05.000 -0400,198442959,6
1722,j1AQYCc363cnbeXTbib2,2020-03-31 14:03:20.000 -0400,9173975,1
1723,sxYteCLcAMnQPHD0rEnC,2020-05-06 15:36:07-04:00,2355334,16
1724,2zeaexpK9XcBWxLZRnjr,2020-02-29 03:20:06.000 -0500,379888159,1
1725,SJBMRYgqG5GfUuZp6hJh,2020-01-20 21:05:49.000 -0500,64039197,166
1726,jc9vydQdk3VMlGAa0iBU,2020-03-24 14:02:44.000 -0400,233451905,2
1727,fbzsO0lEztODEFtGki2G,2018-09-12 14:53:21.000 -0400,236669087,2
1728,21dOMBNEJLexj4x3fdcQ,2020-01-18 13:44:27.000 -0500,222486164,1
1729,MOctS1GLE65DXDfzsScj,2020-01-03 07:27:25.000 -0500,86701482,1
1730,bDWAdVsp6Mg5FIXJqd8P,2018-09-07 18:23:05.000 -0400,198442959,6
1731,c0V4tL9wKyBGxqp7WxHb,2019-11-18 21:06:44.000 -0500,22253725,8
1732,pkwogAnt92Sjv5bdU0MR,2018-09-27 12:42:52.000 -0400,85577159,1
1733,XYiVexTaAlyo3SwXyZPX,2020-08-11 15:01:49.000 -0400,176795301,2
1734,9wWKZjRgUgU5xnLjjS8p,2019-11-13 16:44:50.000 -0500,372750763,2
1735,1FVVs0gpDCPAbV0pSayr,2019-12-12 13:35:53.000 -0500,67882670,2
1736,lfZbRrrZpxuEVI85jZw6,2019-11-27 05:43:02.000 -0500,127790272,5
1737,88hIfHCiWtNrS2EfWmjM,2020-10-11 22:41:47.000 -0400,162875215,1
1738,n7vkT5IwvbZ7mJwGv3Du,2020-05-18 18:33:45.000 -0400,237152408,1
1739,2gOnfBsti6lFOnBylg3h,2018-09-28 16:09:21.000 -0400,223024285,4
1740,ykbksR89yCZ1UHz61s3f,2019-12-10 00:46:30.000 -0500,129969087,28
1741,tEIgZQWiIWSEyKqLvLXb,2020-09-02 08:46:50.000 -0400,409634075,59
1742,O33CnLFndTUk7oHpY8ad,2020-01-07 16:09:15.000 -0500,115116490,5
1743,RcsylppS1KhEGmbNteVQ,2020-01-30 20:42:19.000 -0500,28788421,5
1744,JCmZMCNwtAL0mpzSXRV4,2018-10-17 21:48:53.000 -0400,126544483,4
1745,FbRJeieNx1PXDASPfCkb,2018-09-16 13:37:21.000 -0400,118919656,12
1746,xN7M3BAHMWlTjUpFnwQ5,2019-12-26 04:06:37.000 -0500,104088954,1
1747,eehFqzgN0tylFXmr8UGa,2020-08-05 10:16:45.000 -0400,443437002,1
1748,wm2qKcXWTAqzWzukUgW7,2020-04-08 09:39:12.000 -0400,31719333,2
1749,VB4S3ljxKJBLaQ1bGBCn,2020-06-23 23:50:41.000 -0400,140937276,15
1750,JlMCChUmFCRXScGbHzMJ,2019-09-09 17:49:58-04:00,35099896,8
1751,bFwDAeSEnmQYB09YpZSU,2020-06-12 08:36:13.000 -0400,276013718,7
1752,rUU6esAJwOFtq4A9rYV5,2018-10-21 19:43:25.000 -0400,30581015,7
1753,HV84yxpjDN6CoFlChSpi,2020-02-06 02:37:06.000 -0500,315586873,16
1754,aj8FprhcJp4KApTrMdUq,2020-08-30 19:33:41.000 -0400,86033985,5
1755,QXsVeXWO6Gy6olEuMVt3,2018-09-28 22:14:15.000 -0400,165600324,1
1756,Vaa41cMz1kFpvHX2MmWN,2018-10-17 10:21:12.000 -0400,103076330,4
1757,HxVc6ZaWyWLSfZNzgLv3,2018-10-19 13:35:08.000 -0400,246042473,6
1758,FoqfmupDKSEYCnmaBWNc,2018-10-05 04:52:34.000 -0400,239715318,10
1759,9jIm7S6kO0LGNKlJNmDE,2020-03-05 22:59:36.000 -0500,99872019,6
1760,0mX3OgktbVq3UyONYdJn,2020-05-28 17:17:35.000 -0400,409685781,2
1761,1LxLS93FOHw1vVOyUUzU,2018-09-17 18:39:58.000 -0400,117770305,4
1762,nbyUrrzoacmIpD7gnbQE,2020-03-04 01:01:55.000 -0500,177713990,8
1763,qWZKhDxFXBM9vVTkr3r7,2020-03-24 18:32:02.000 -0400,185291484,27
1764,538x4HfSq5YcfdUDw8LR,2018-09-30 23:02:42.000 -0400,255698341,4
1765,2lo9uQoxOCg9Jsyn4wlK,2018-09-11 20:22:05.000 -0400,148137,1
1766,RDQ84YrAwQEtxRBZXQ4g,2018-09-07 09:58:32.000 -0400,148243034,5
1767,iX9JjCdU0SRYToY77QLk,2019-01-16 01:19:59+01:00,34666308,5
1768,kL1sFHB0KlMzO6x0rY8D,2020-03-11 19:52:26.000 -0400,108018156,1
1769,CCJW1phBB2pvIdqotaJ8,2020-04-09 20:35:53.000 -0400,201795592,9736
1770,ZZEGEGP040T0GrRqw8T4,2020-04-14 01:33:47.000 -0400,397439878,1
1771,BCfyOiNt3pEEzchuL91M,2020-02-17 16:50:54.000 -0500,4238052,6
1772,gsic98Z7jM6s7SjJWQji,2018-10-15 18:20:55.000 -0400,235226558,2
1773,1zjTqAPhiBkqAqr8ppXd,2020-02-16 09:39:46.000 -0500,73365172,2
